Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Coal_Supply_Region,Production_short_tons,Average_Employees,Labor_Hours
2019,1518950,Addcar Systems 03,Illinois,Saline,Active,Surface,Indepedent Producer Operator,Mine only,Mega Highwall Mining Llc,"12003 Virginia Blvd., Ashland, KY 41102",,Illinois Basin,339321,12,26591
2019,1519809,Shm-71,Illinois,Saline,Active,Surface,Indepedent Producer Operator,Mine only,Mega Highwall Mining Llc,"12081 Virginia Blvd, Ashland, KY 41102",,Illinois Basin,121716,8,13167
2019,1102664,Viper Mine,Illinois,Sangamon,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Icg Illinois, Llc","5945 Lester Road, Williamsville, IL 62693",,Illinois Basin,1608026,266,506334
2019,1103064,Friendsville Mine,Illinois,Wabash,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Vigo Coal Operating Company Ll,"250 Cross Pointe Blvd, Evansville, IN 47715",,Illinois Basin,1256488,94,264071
2019,1103193,Lively Grove Mine,Illinois,Washington,Active,Underground,Indepedent Producer Operator,Mine only,Prairie State Generating Compa,"4274 County Hwy 12, Marissa, IL 62257",,Illinois Basin,6439823,459,1127161
2019,1103141,Mach #1 Mine,Illinois,Williamson,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Mach Mining Llc,"P.O. Box 300, Johnston City, IL 62951",,Illinois Basin,5174361,231,518986
2019,1202460,Ace In The Hole,Indiana,Clay,Active,Surface,Operating Subsidiary,Mine only,"Sunrise Coal, Llc.","1183 E Canvasback Dr, Terre Haute, IN 47802",,Illinois Basin,271971,35,84608
2019,1201732,Craney Mine,Indiana,Daviess,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Solar Sources Mining Llc,"Post Office Box 7, Petersburg, IN 47567",,Illinois Basin,799702,76,229383
2019,1202372,Antioch Mine,Indiana,Daviess,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Solar Sources Mining Llc,"250 Cross Pointe Blvd, Evansville, IN 47715",,Illinois Basin,1263367,104,275228
2019,1202374,Shamrock Mine,Indiana,Dubois,"Active, men working, not producing",Surface,Operating Subsidiary,Mine and Preparation Plant,Solar Sources Mining Llc,"250 Cross Pointe Blvd, Evansville, IN 47715",,Illinois Basin,1051960,85,235011
2019,1202425,Hilsmeyer Mine,Indiana,Dubois,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Sun Energy Group, Llc","2701 W 1100 S, Huntingburg, IN 47542",,Illinois Basin,117172,15,31148
2019,1202147,Francisco Mine,Indiana,Gibson,Active,Underground,Operating Subsidiary,Preparation Plant,"Peabody Midwest Mining, Llc","566 Dikeyville Rd, Lynnville, IN 47619",,Illinois Basin,0,24,62239
2019,1202215,Gibson Mine,Indiana,Gibson,"Active, men working, not producing",Underground,Operating Subsidiary,Mine and Preparation Plant,Gibson County Coal Llc,"P.O. Box 1269, Princeton, IN 47670",,Illinois Basin,1640113,182,514469
2019,1202258,Somerville Central Mine,Indiana,Gibson,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Midwest Mining, Llc","566 Dickeyville Rd, Lynnville, IN 47619",,Illinois Basin,1143418,106,250067
2019,1202295,Francisco Underground Pit,Indiana,Gibson,Active,Underground,Operating Subsidiary,Mine only,"Peabody Midwest Mining, Llc","P.O. Box 347, Francisco, IN 47649",,Illinois Basin,1954097,238,538264
2019,1202388,Gibson South,Indiana,Gibson,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Gibson County Coal, Llc","3455 S. 700 W., Owensville, IN 47665",,Illinois Basin,5412233,341,950743
2019,1202494,Gibson North Processing,Indiana,Gibson,Active,Underground,Indepedent Producer Operator,Preparation Plant,Gibson County Coal Llc,"2076 N. 700 W., Patoka, IN 47666",,Illinois Basin,0,12,29469
2019,1202394,Oaktown Fuels Mine No. 1,Indiana,Knox,Active,Underground,Operating Subsidiary,Mine only,"Sunrise Coal, Llc","12661 N. Agricare Road, Oaktown, IN 47561",,Illinois Basin,4166561,343,815601
2019,1202418,Oaktown Fuels Mine No. 2,Indiana,Knox,Active,Underground,Operating Subsidiary,Mine only,"Sunrise Coal, Llc","12661 N. Agricare Road, Oaktown, IN 47561",,Illinois Basin,2297881,258,637091
2019,1202462,Oaktown Fuels Preparation Plan,Indiana,Knox,Active,Underground,Operating Subsidiary,Preparation Plant,"Sunrise Coal, Llc","1183 East Canvasback Dr., Terre Haute, IN 47802",,Illinois Basin,0,72,147655
2019,1201616,Solar Sources #2,Indiana,Pike,Active,Surface,Indepedent Producer Operator,Mine only,Solar Sources Mining Llc,"625 N. 9th Street, Petersburg, IN 47567",,Illinois Basin,363469,29,62605
2019,1202349,Carlisle Mine,Indiana,Sullivan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Sunrise Coal, Llc.","1183 E Canvasback Dr, Terre Haute, IN 47802",,Illinois Basin,1485000,161,389947
2019,1202422,Bear Run Mine,Indiana,Sullivan,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Bear Run Mining Llc,"7255 East County Road 600s, Carlisle, IN 47838",,Illinois Basin,6817283,590,1333585
2019,1202465,Carlisle Preparation Plant,Indiana,Sullivan,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,"Sunrise Coal, Llc.","1466 E St Rd 58, Carlisle, IN 47838",,Illinois Basin,0,1,2132
2019,1202465,Carlisle Preparation Plant,Indiana,Sullivan,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,"Sunrise Coal, Llc.","1466 E St Rd 58, Carlisle, IN 47838",,Illinois Basin,0,15,40508
2019,1202428,Liberty Mine,Indiana,Warrick,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine and Preparation Plant,Vigo Coal Operating Company Ll,"250 Crosspoint Blvd, Evansville, IN 47715",,Illinois Basin,180081,26,66947
2019,1202441,Wild Boar Mine,Indiana,Warrick,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,"Peabody Wild Boar Mining, Llc","566 Dickeyville Rd., Lynnville, IN 47619",,Illinois Basin,2468414,204,479350
2019,4801645,Addcar System 18 Hwm Serial No,Indiana,Warrick,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Addcar Systems, Llc","No. 1 Hwm Drive, Ashland, KY 41102",,Illinois Basin,125930,14,29153
2019,1509876,Tipple #3,Kentucky (East),Bell,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"Double Mountain Mining, Llc.","P.O. Box 1787, Middlesboro, KY 40965",,Appalachia Central,0,17,26406
2019,1511055,Middlesboro Tipple,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Premium Processing Co., Inc.","700 N 19th Street, Middlesboro, KY 40965",,Appalachia Central,0,8,12970
2019,1511055,Middlesboro Tipple,Kentucky (East),Bell,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Premium Processing Co., Inc.","700 N 19th Street, Middlesboro, KY 40965",,Appalachia Central,0,1,1441
2019,1518257,#1 Strip Mine,Kentucky (East),Bell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Jamieson Construction Company,"30 Jamieson Lane, London, KY 40744",,Appalachia Central,12047,10,29855
2019,1518986,Balkan,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Preparation Plant,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,0,10,21616
2019,1518986,Balkan,Kentucky (East),Bell,Active,Underground,Indepedent Producer Operator,Preparation Plant,Nally & Hamilton Enterprises I,"P.O. Box 157, Bardstown, KY 40004",,Appalachia Central,0,32,68449
2019,1519268,Mine #3,Kentucky (East),Bell,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Double Mountain Mining Llc,"P.O. Box 1787, Middlesboro, KY 40965",,Appalachia Central,3710,4,4355
2019,1519272,Lowsplint Surface,Kentucky (East),Bell,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,Double Mountain Mining Llc,"P.O. Box 1787, Middlesboro, KY 40965",,Appalachia Central,45179,14,28596
2019,1519432,Four Mile,Kentucky (East),Bell,Active,Surface,Indepedent Producer Operator,Mine only,Nally & Hamilton Enterprises I,"P.O. Box 249, Calvin, KY 40813",,Appalachia Central,207911,30,94678
2019,1519702,Straight Creek  Mine,Kentucky (East),Bell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine and Preparation Plant,Kentucky Gem Inc.,"1403 Cumberland Ave Suite F, Middlesboro, KY 40965",,Appalachia Central,157072,147,172324
2019,1519844,Toms Fork Mine,Kentucky (East),Bell,Active,Underground,Indepedent Producer Operator,Mine only,Tennco Inc.,"1403 Cumberland Ave Suite F, Middlesboro, KY 40965",,Appalachia Central,97672,29,77904
2019,1519848,Bull Branch Mine,Kentucky (East),Bell,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Tennco Inc.,"P.O. Box 517, Middlesboro, KY 40965",,Appalachia Central,182278,24,56358
